Date,PollenConc
2019-04-24 21:00:00,28.45528455
2019-04-24 22:00:00,16.260162599999997
2019-04-24 23:00:00,12.19512195
2019-04-25 00:00:00,16.260162599999997
2019-04-25 01:00:00,12.19512195
2019-04-25 02:00:00,12.19512195
2019-04-25 03:00:00,4.06504065
2019-04-25 04:00:00,8.130081301
2019-04-25 05:00:00,0.0
2019-04-25 06:00:00,8.130081301
2019-04-25 07:00:00,12.19512195
2019-04-25 08:00:00,36.58536585
2019-04-25 09:00:00,60.97560976
2019-04-25 10:00:00,166.66666669999998
2019-04-25 11:00:00,93.49593496
2019-04-25 12:00:00,174.796748
2019-04-25 13:00:00,215.44715449999998
2019-04-25 14:00:00,235.77235770000001
2019-04-25 15:00:00,260.16260159999996
2019-04-25 16:00:00,252.03252030000002
2019-04-25 17:00:00,284.5528455
2019-04-25 18:00:00,199.1869919
2019-04-25 19:00:00,89.43089431
2019-04-25 20:00:00,81.30081301
2019-04-25 21:00:00,56.91056911
2019-04-25 22:00:00,77.23577236
2019-04-25 23:00:00,52.84552846
2019-04-26 00:00:00,8.130081301
2019-04-26 01:00:00,12.19512195
2019-04-26 02:00:00,4.06504065
2019-04-26 03:00:00,12.19512195
2019-04-26 04:00:00,24.390243899999998
2019-04-26 05:00:00,4.06504065
2019-04-26 06:00:00,4.06504065
2019-04-26 07:00:00,4.06504065
2019-04-26 08:00:00,16.260162599999997
2019-04-26 09:00:00,32.520325199999995
2019-04-26 10:00:00,20.32520325
2019-04-26 11:00:00,12.19512195
2019-04-26 12:00:00,24.390243899999998
2019-04-26 13:00:00,121.95121950000001
2019-04-26 14:00:00,65.04065041
2019-04-26 15:00:00,69.10569106
2019-04-26 16:00:00,73.17073171
2019-04-26 17:00:00,93.49593496
2019-04-26 18:00:00,60.97560976
2019-04-26 19:00:00,77.23577236
2019-04-26 20:00:00,16.260162599999997
2019-04-26 21:00:00,40.6504065
2019-04-26 22:00:00,16.260162599999997
2019-04-26 23:00:00,32.520325199999995
2019-04-27 00:00:00,12.19512195
2019-04-27 01:00:00,16.260162599999997
2019-04-27 02:00:00,12.19512195
2019-04-27 03:00:00,4.06504065
2019-04-27 04:00:00,16.260162599999997
2019-04-27 05:00:00,8.130081301
2019-04-27 06:00:00,0.0
2019-04-27 07:00:00,4.06504065
2019-04-27 08:00:00,20.32520325
2019-04-27 09:00:00,44.71544715
2019-04-27 10:00:00,32.520325199999995
2019-04-27 11:00:00,85.36585366
2019-04-27 12:00:00,52.84552846
2019-04-27 13:00:00,56.91056911
