date,total
2019-05-31 06:00:00,1515.44867
2019-05-31 12:00:00,580.87761
2019-05-31 18:00:00,293.20504000000005
2019-06-01 00:00:00,216.30698
2019-06-01 06:00:00,999.681
2019-06-01 12:00:00,185.94822
2019-06-01 18:00:00,272.8136
2019-06-02 00:00:00,308.07704
2019-06-02 06:00:00,919.41653
2019-06-02 12:00:00,394.23933
2019-06-02 18:00:00,333.63863000000003
2019-06-03 00:00:00,537.54284
2019-06-03 06:00:00,977.29784
2019-06-03 12:00:00,1163.62609
2019-06-03 18:00:00,497.61994
